,CH,CU,FC,FF,SL,batter,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,prev_CH,prev_CU,prev_FC,prev_FF,prev_SL,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
16270,1,0,0,0,0,502210,1,0,1,0,1,0,0,2,3,34,2,2,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.6,6.0,-1.2322,1.469933333333333,0.7090000000000001,2.228
16271,0,0,0,1,0,502210,1,0,0,0,1,0,0,2,3,34,1,2,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.1,7.0,-1.587075,0.8421333333333331,-0.295,1.7819999999999998
16272,1,0,0,0,0,460060,1,0,1,0,0,1,0,1,3,33,2,2,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.3,13.0,-1.4493,0.6228333333333332,-0.639,1.27
16273,1,0,0,0,0,460060,1,0,0,0,0,0,1,1,3,33,1,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.3,11.0,-1.4214666666666669,0.5583333333333332,-1.244,2.5380000000000003
16274,1,0,0,0,0,457789,1,0,2,1,0,0,0,1,3,32,4,2,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93.0,6.0,-1.1514833333333332,1.5244,0.3,2.383
16275,0,0,0,1,0,457789,1,0,2,0,0,0,0,1,3,32,3,2,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.9,13.0,-1.1306083333333332,1.5487666666666668,-0.477,0.962
16276,0,0,0,1,0,457789,1,0,1,0,0,0,0,1,3,32,2,2,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.1,11.0,-1.34075,1.4412666666666667,-1.554,3.455
16277,0,0,0,1,0,457789,1,0,0,0,0,0,0,1,3,32,1,2,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,86.3,13.0,0.274975,0.6558,-0.55,1.295
16278,0,0,0,0,1,446345,0,0,0,2,0,0,0,0,3,31,3,2,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,85.8,1.0,-0.06459166666666666,0.7604333333333331,-0.687,3.447
16279,0,0,0,0,1,446345,0,0,0,1,0,0,0,0,3,31,2,2,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.3,4.0,-1.7137166666666668,1.6276,-0.757,3.02
16280,0,0,0,1,0,446345,0,0,0,0,0,0,0,0,3,31,1,2,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.2,4.0,-1.1709666666666665,1.5473333333333332,-0.5770000000000001,2.177
16281,0,0,0,1,0,435559,0,0,2,1,0,0,0,2,2,17,4,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,85.0,8.0,-0.2608166666666666,0.7690333333333331,-0.251,1.858
16282,0,0,0,0,1,435559,0,0,2,0,0,0,0,2,2,17,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.7,14.0,-1.2920416666666668,1.5717,1.07,1.134
16283,0,0,0,1,0,435559,0,0,1,0,0,0,0,2,2,17,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.3,11.0,-0.9427333333333332,1.318,-1.24,2.659
16284,0,0,0,1,0,435559,0,0,0,0,0,0,0,2,2,17,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94.7,7.0,-1.468783333333333,1.8440333333333327,-0.3720000000000001,1.987
16285,0,0,0,1,0,451500,1,0,3,1,0,0,1,2,2,16,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.5,8.0,-1.197408333333333,1.8440333333333327,-0.258,1.928
16286,0,0,0,1,0,451500,1,0,3,0,0,0,1,2,2,16,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.5,11.0,-1.25725,1.3997,-0.91,3.4930000000000003
16287,0,0,0,1,0,451500,1,0,2,0,0,0,1,2,2,16,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.8,13.0,-1.144525,1.7408333333333332,-0.226,1.501
16288,0,0,0,1,0,451500,1,0,1,0,0,0,1,2,2,16,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.5,9.0,-1.3101333333333331,1.6233,0.7390000000000001,1.6369999999999998
16289,0,0,0,1,0,451500,1,0,0,0,0,0,1,2,2,16,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,86.7,4.0,0.2527083333333333,0.9181,-0.31,2.6260000000000003
16290,0,0,0,0,1,276346,0,0,1,1,0,0,1,1,2,15,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.9,5.0,-1.176533333333333,1.9056666666666668,-0.243,2.355
16291,0,0,0,1,0,276346,0,0,1,0,0,0,1,1,2,15,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.4,14.0,-1.1431333333333331,1.8168,1.577,2.067
16292,0,0,0,1,0,276346,0,0,0,0,0,0,1,1,2,15,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.3,13.0,-1.5091416666666668,1.6018,-1.499,1.786
16293,0,0,0,1,0,452234,1,0,3,1,0,0,0,1,2,14,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.4,14.0,-1.303175,1.3810666666666669,0.333,1.252
16294,0,0,0,1,0,452234,1,0,2,1,0,0,0,1,2,14,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.3,13.0,-1.044325,1.5803,-0.8690000000000001,1.742
16295,0,0,0,1,0,452234,1,0,2,0,0,0,0,1,2,14,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.6,11.0,-1.4548666666666668,0.4021,-1.757,2.944
16296,1,0,0,0,0,452234,1,0,1,0,0,0,0,1,2,14,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.0,14.0,-1.211325,1.6089666666666669,0.948,1.567
16297,0,0,0,1,0,452234,1,0,0,0,0,0,0,1,2,14,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.7,9.0,-1.353275,1.6003666666666667,0.5429999999999999,1.955
16298,0,0,0,1,0,430404,0,0,1,2,0,0,0,0,2,13,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.7,7.0,-1.4381666666666668,1.6835,-0.621,1.77
16299,0,0,0,1,0,430404,0,0,1,1,0,0,0,0,2,13,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,85.6,14.0,0.4071833333333333,0.4336333333333333,1.112,0.927
16300,0,0,0,0,1,430404,0,0,0,1,0,0,0,0,2,13,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.3,5.0,-1.3797166666666667,1.7609,-0.263,2.111
16301,0,0,0,1,0,430404,0,0,0,0,0,0,0,0,2,13,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.6,11.0,-1.1264333333333332,1.4742333333333333,-0.939,2.866
16302,0,0,0,1,0,502210,1,0,0,2,0,0,0,2,1,8,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.9,5.0,-1.2990000000000002,1.5201,-0.267,2.365
16303,0,0,0,1,0,502210,1,0,0,1,0,0,0,2,1,8,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.9,4.0,-1.237766666666667,1.7637666666666667,-0.36,2.187
16304,0,0,0,1,0,502210,1,0,0,0,0,0,0,2,1,8,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.1,7.0,-0.9830916666666664,1.5889,-0.417,1.524
16305,0,0,0,1,0,460060,1,0,2,2,0,0,0,1,1,7,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86.4,14.0,0.3306416666666666,0.5769666666666666,0.809,0.509
16306,0,0,0,0,1,460060,1,0,1,2,0,0,0,1,1,7,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.1,9.0,-1.2934333333333332,1.534433333333333,0.474,1.494
16307,0,0,0,1,0,460060,1,0,1,1,0,0,0,1,1,7,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.4,2.0,-1.1041666666666663,1.4068666666666667,-0.233,2.658
16308,0,0,0,1,0,460060,1,0,1,0,0,0,0,1,1,7,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.0,13.0,-1.132,1.7222,-0.642,1.3330000000000002
16309,0,0,0,1,0,460060,1,0,0,0,0,0,0,1,1,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.4,13.0,-1.4228583333333331,0.7045333333333332,-0.5529999999999999,1.089
16310,1,0,0,0,0,457789,1,0,2,2,0,0,0,0,1,6,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,86.4,13.0,0.208175,0.6729999999999999,-0.237,1.328
16311,0,0,0,0,1,457789,1,0,2,2,0,0,0,0,1,6,6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.4,1.0,-1.19045,1.6204333333333332,-0.488,2.912
16312,0,0,0,1,0,457789,1,0,2,2,0,0,0,0,1,6,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.7,6.0,-1.8013916666666667,1.4083,0.377,2.18
16313,0,0,0,1,0,457789,1,0,2,1,0,0,0,0,1,6,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.0,11.0,-1.3769333333333331,1.6978333333333333,-1.075,3.105
16314,0,0,0,0,1,425567,0,1,1,2,0,0,0,2,7,48,4,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,85.0,4.0,0.07875,0.5196333333333332,-0.556,2.572
16315,0,0,0,0,1,425567,0,1,1,1,0,0,0,2,7,48,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.1,11.0,-1.5258416666666668,0.3017666666666666,-2.294,2.637
16316,1,0,0,0,0,425567,0,1,0,1,0,0,0,2,7,48,2,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.8,1.0,-1.2656,1.4986,-0.297,2.75
16317,0,0,0,1,0,425567,0,1,0,0,0,0,0,2,7,48,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,85.6,6.0,0.6493333333333332,0.0839,0.308,2.472
16318,0,0,0,0,1,150229,1,1,3,2,0,0,0,1,7,47,8,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.9,9.0,-1.2795166666666669,1.4126,0.648,1.943
16319,0,0,0,1,0,150229,1,1,3,2,0,0,0,1,7,47,7,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.2,13.0,-0.9427333333333332,1.7007,-1.095,1.57
16320,0,0,0,1,0,150229,1,1,2,2,0,0,0,1,7,47,6,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.9,11.0,-1.3087416666666667,0.7303333333333332,-2.768,2.66
16321,1,0,0,0,0,150229,1,1,1,2,0,0,0,1,7,47,5,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.8,5.0,-1.152875,1.4412666666666667,0.18,2.299
16322,0,0,0,1,0,150229,1,1,1,2,0,0,0,1,7,47,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,88.8,14.0,-0.2469,0.5884333333333333,0.231,0.622
16323,0,0,0,0,1,150229,1,1,1,1,0,0,0,1,7,47,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.2,13.0,-1.4715666666666667,1.3796333333333333,-1.3430000000000002,2.335
16324,0,0,0,1,0,150229,1,1,0,1,0,0,0,1,7,47,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93.8,5.0,-1.5341916666666668,1.8153666666666668,-0.236,2.22
