,CH,CU,FC,FF,SL,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
9829,0,0,0,1,0,1,0,1,1,0,0,0,0,3,21,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,95.1,13.0,-1.3003916666666668,1.233433333333333,-1.033,2.333
9830,0,0,0,1,0,1,0,0,1,0,0,0,0,3,21,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.5,13.0,-1.2795166666666669,1.2950666666666668,-1.447,2.075
9831,0,1,0,0,0,1,0,0,0,0,0,0,0,3,21,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,77.8,11.0,0.3376,-0.2988,-0.91,2.606
9832,0,0,0,0,1,0,0,0,1,0,0,1,2,2,16,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,87.9,5.0,-0.117475,0.6185333333333332,-0.083,2.604
9833,0,0,0,0,1,0,0,0,0,0,0,1,2,2,16,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,85.7,2.0,-0.2302,0.5726666666666665,-0.118,3.094
9834,0,0,1,0,0,1,0,1,2,0,0,1,1,2,15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,90.1,5.0,-0.284475,0.6027666666666666,-0.165,2.693
9835,0,0,0,1,0,1,0,0,2,0,0,1,1,2,15,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,96.2,11.0,-1.2628166666666667,1.1875666666666664,-2.397,3.726
9836,0,1,0,0,0,1,0,0,1,0,0,1,1,2,15,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,80.6,5.0,0.066225,-0.4579,-0.089,2.748
9837,0,0,0,1,0,1,0,0,0,0,0,1,1,2,15,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94.8,8.0,-1.5439333333333332,1.1918666666666664,0.204,1.918
9838,0,0,0,1,0,0,0,1,1,0,0,0,1,2,14,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,95.6,11.0,-1.40755,1.4384,-1.388,2.829
9839,0,0,0,1,0,0,0,1,0,0,0,0,1,2,14,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,95.5,7.0,-1.5314083333333333,1.3509666666666669,-0.579,2.001
9840,0,0,0,0,1,0,0,0,0,0,0,0,1,2,14,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,87.9,14.0,-0.3039583333333333,0.5984666666666666,1.935,1.608
9841,0,0,0,1,0,0,0,2,1,0,0,0,0,2,13,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,95.1,4.0,-1.45765,1.6003666666666667,-0.423,2.738
9842,0,0,0,0,1,0,0,2,0,0,0,0,0,2,13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,88.5,5.0,-0.16479166666666664,0.6644,0.113,2.498
9843,0,0,0,1,0,0,0,1,0,0,0,0,0,2,13,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95.0,13.0,-1.4520833333333332,1.4097333333333333,-0.05,1.249
9844,0,0,0,1,0,0,0,0,0,0,0,0,0,2,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.2,14.0,-1.72485,1.469933333333333,0.607,1.359
9845,0,0,1,0,0,1,0,1,2,0,0,0,2,1,8,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,90.4,9.0,-0.2858666666666666,0.5640666666666666,0.582,1.653
9846,0,0,0,1,0,1,0,1,2,0,0,0,2,1,8,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,96.6,13.0,-1.1988,1.3251666666666668,-1.196,2.395
9847,0,0,0,1,0,1,0,1,1,0,0,0,2,1,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,96.0,11.0,-1.3226583333333333,1.1976,-1.147,2.688
9848,1,0,0,0,0,1,0,1,0,0,0,0,2,1,8,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,85.5,13.0,-1.5328,0.3032,-0.997,2.062
9849,0,0,0,1,0,1,0,0,0,0,0,0,2,1,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.9,14.0,-1.5425416666666667,1.5072,0.919,1.022
9850,0,0,0,1,0,1,0,3,2,0,0,0,1,1,7,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,95.7,7.0,-1.5856833333333331,1.1961666666666664,-0.501,1.963
9851,0,0,0,1,0,1,0,3,1,0,0,0,1,1,7,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.9,13.0,-1.19045,1.4312333333333331,-1.053,2.447
9852,1,0,0,0,0,1,0,2,1,0,0,0,1,1,7,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,85.4,14.0,-1.6552666666666669,0.3677,1.332,1.619
9853,0,0,0,1,0,1,0,2,0,0,0,0,1,1,7,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.8,8.0,-1.4089416666666668,1.4885666666666668,-0.247,1.633
9854,0,1,0,0,0,1,0,1,0,0,0,0,1,1,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,81.1,9.0,-0.059025,0.01653333333333333,0.434,1.741
9855,0,0,0,1,0,1,0,0,0,0,0,0,1,1,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.5,14.0,-1.7512916666666667,1.5186666666666668,1.364,2.444
9856,0,0,0,1,0,1,0,0,2,0,0,0,0,1,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,96.7,4.0,-1.205758333333333,1.5057666666666667,-0.751,2.782
9857,0,1,0,0,0,1,0,0,1,0,0,0,0,1,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,79.5,13.0,0.06344166666666666,-0.1583333333333333,-0.081,1.131
9858,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,93.7,8.0,-1.4423416666666669,1.2477666666666665,-0.207,1.862
9859,0,0,0,1,0,1,0,2,2,0,0,0,2,7,52,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,96.0,4.0,-1.072158333333333,1.3452333333333333,-0.569,2.368
9860,0,0,0,1,0,1,0,2,1,0,0,0,2,7,52,4,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,95.5,13.0,-1.0638083333333332,1.5459,-0.931,1.908
9861,0,0,0,1,0,1,0,1,1,0,0,0,2,7,52,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,94.9,14.0,-1.118083333333333,1.5014666666666667,1.215,1.566
9862,0,0,0,1,0,1,0,1,0,0,0,0,2,7,52,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,94.2,9.0,-1.17375,1.669166666666667,0.581,2.158
9863,0,0,0,1,0,1,0,0,0,0,0,0,2,7,52,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,94.6,14.0,-1.3644083333333332,1.7322333333333333,0.961,1.287
9864,0,0,0,0,1,1,0,1,1,0,0,0,1,7,51,3,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,88.4,5.0,-0.2524666666666666,0.7002333333333332,0.094,2.335
9865,0,0,0,1,0,1,0,0,1,0,0,0,1,7,51,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,94.1,14.0,-1.1584416666666664,1.5530666666666668,0.699,0.723
9866,0,1,0,0,0,1,0,0,0,0,0,0,1,7,51,1,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,76.6,4.0,0.158075,-0.3733333333333333,-0.69,2.123
9867,0,0,0,0,1,0,0,2,2,0,0,0,0,7,50,6,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,87.3,14.0,0.08153333333333332,0.5253666666666666,1.062,0.974
9868,1,0,0,0,0,0,0,1,2,0,0,0,0,7,50,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,84.1,13.0,-1.4548666666666668,0.08963333333333333,-2.046,1.407
9869,0,0,0,1,0,0,0,1,2,0,0,0,0,7,50,4,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,95.1,6.0,-1.1667916666666664,1.275,0.718,2.423
9870,0,0,0,1,0,0,0,1,1,0,0,0,0,7,50,3,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,93.9,7.0,-1.4896583333333333,1.259233333333333,-0.316,1.699
9871,0,0,0,0,1,0,0,1,0,0,0,0,0,7,50,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,85.8,14.0,0.0871,0.6543666666666667,1.087,1.25
9872,0,0,0,0,1,0,0,0,0,0,0,0,0,7,50,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,84.8,14.0,-0.2900416666666666,0.6027666666666666,1.416,1.36
9873,0,0,0,1,0,0,0,0,0,0,0,0,2,6,44,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,92.6,11.0,-1.4298166666666667,1.3868,-0.913,3.043
9874,1,0,0,0,0,1,0,0,2,0,0,0,1,6,43,3,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,85.4,13.0,-1.6831,0.4494,-0.779,1.118
9875,0,0,0,1,0,1,0,0,1,0,0,0,1,6,43,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,93.4,4.0,-1.7930416666666669,1.4269333333333332,-0.464,2.161
9876,0,1,0,0,0,1,0,0,0,0,0,0,1,6,43,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,78.8,5.0,0.3306416666666666,-0.5410333333333333,0.207,2.445
9877,0,0,0,1,0,0,0,0,0,0,0,0,0,6,42,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,92.7,13.0,-1.4548666666666668,1.0886666666666664,-0.948,2.209
9878,1,0,0,0,0,0,0,0,2,0,0,0,2,5,37,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.7,13.0,-1.411725,0.14266666666666666,-0.672,1.034
9879,0,0,0,1,0,0,0,0,2,0,0,0,2,5,37,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.4,5.0,-1.319875,1.2520666666666664,-0.134,2.451
9880,0,0,0,1,0,0,0,0,1,0,0,0,2,5,37,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.1,5.0,-1.4632166666666668,1.6906666666666668,0.038,2.472
9881,0,0,0,0,1,0,0,0,0,0,0,0,2,5,37,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.2,9.0,0.208175,0.5196333333333332,0.825,2.02
9882,0,0,0,1,0,0,0,0,1,0,0,0,1,5,36,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.8,9.0,-1.395025,1.3495333333333333,0.501,1.749
9883,0,0,0,1,0,0,0,0,0,0,0,0,1,5,36,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.0,1.0,-1.4840916666666668,1.2191,-0.627,3.376
9884,0,0,0,0,1,1,0,0,1,0,0,0,0,5,35,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.1,3.0,-0.08685833333333333,1.0542666666666665,0.328,3.561
9885,0,0,0,1,0,1,0,0,0,0,0,0,0,5,35,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.4,9.0,-1.5940333333333332,1.4527333333333332,0.466,1.843
9886,1,0,0,0,0,1,0,2,2,0,0,0,2,4,30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86.0,13.0,-1.3922416666666668,0.4293333333333333,-1.054,1.639
9887,0,0,0,1,0,1,0,2,1,0,0,0,2,4,30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.5,13.0,-1.49105,1.237733333333333,-0.953,2.06
9888,0,0,0,1,0,1,0,1,1,0,0,0,2,4,30,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.9,11.0,-1.4131166666666668,1.1230666666666664,-2.206,2.527
9889,0,0,0,1,0,1,0,1,0,0,0,0,2,4,30,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.6,1.0,-1.5188833333333331,1.0714666666666663,-0.743,3.415
9890,0,0,0,1,0,1,0,0,0,0,0,0,2,4,30,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.2,11.0,-1.369975,1.1474333333333333,-1.183,2.543
9891,1,0,0,0,0,1,0,0,1,0,0,0,1,4,29,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85.4,13.0,-1.37415,0.4952666666666666,-0.972,2.252
9892,0,0,0,1,0,1,0,0,0,0,0,0,1,4,29,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.2,11.0,-1.3922416666666668,1.194733333333333,-0.917,2.77
9893,0,0,0,0,1,0,0,0,0,0,0,0,0,4,28,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85.0,6.0,-0.061808333333333326,0.5067333333333331,0.683,2.22
9894,0,0,0,1,0,0,0,0,1,0,0,0,2,3,23,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.8,9.0,-1.09025,1.4025666666666667,0.786,2.202
9895,0,0,0,1,0,0,0,0,0,0,0,0,2,3,23,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.4,1.0,-1.237766666666667,1.2219666666666664,-0.491,3.228
9896,1,0,0,0,0,1,0,0,2,0,0,0,1,3,22,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.7,13.0,-1.4270333333333332,0.3777333333333333,-0.948,1.818
9897,0,1,0,0,0,1,0,0,2,0,0,0,1,3,22,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.0,11.0,-0.06598333333333332,-0.12966666666666665,-1.156,2.592
9898,0,0,0,1,0,1,0,0,2,0,0,0,1,3,22,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.5,11.0,-1.3504916666666669,1.3538333333333332,-0.947,2.852
9899,0,0,0,1,0,1,0,0,1,0,0,0,1,3,22,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.9,13.0,-1.002575,1.4312333333333331,-0.851,2.348
9900,1,0,0,0,0,1,0,0,0,0,0,0,1,3,22,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84.0,11.0,-1.4854833333333333,-0.09813333333333332,-0.932,2.746
9901,0,0,0,0,1,0,0,0,1,1,1,1,1,3,21,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.1,7.0,0.03421666666666666,0.4680333333333332,-0.386,2.112
9902,0,0,0,0,1,0,0,0,0,1,1,1,1,3,21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86.7,8.0,0.2374,0.2415666666666666,0.253,1.704
9903,0,0,0,0,1,0,0,3,2,1,1,1,1,3,20,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.3,11.0,0.2387916666666666,0.19426666666666664,-1.394,2.946
9904,0,0,0,1,0,0,0,2,2,1,1,1,1,3,20,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.5,11.0,-0.9051583333333332,1.0456666666666663,-1.735,3.135
9905,0,0,0,0,1,0,0,1,2,1,1,1,1,3,20,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,89.4,14.0,-0.226025,0.2172,1.151,-0.07
9906,0,0,0,1,0,0,0,0,2,1,1,1,1,3,20,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.7,11.0,-0.952475,1.4799666666666669,-0.467,4.112
9907,0,0,0,0,1,0,0,0,1,1,1,1,1,3,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89.1,14.0,-0.2956083333333333,0.6715666666666666,0.901,0.788
9908,0,0,0,0,1,0,0,0,0,1,1,1,1,3,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.7,1.0,-0.142525,0.5984666666666666,-0.303,3.076
9909,0,0,0,0,1,0,0,1,2,0,1,1,1,3,19,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.4,14.0,-0.014491666666666665,0.4336333333333333,0.241,0.749
9910,0,0,0,0,1,0,0,0,2,0,1,1,1,3,19,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86.7,14.0,0.10519166666666664,0.4852333333333332,0.454,0.245
9911,0,0,0,1,0,0,0,0,2,0,1,1,1,3,19,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97.1,5.0,-1.086075,1.3925333333333332,0.099,2.308
9912,0,0,0,0,1,0,0,0,1,0,1,1,1,3,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.3,13.0,-0.16479166666666664,0.19283333333333327,-0.086,1.359
9913,0,0,0,1,0,0,0,0,0,0,1,1,1,3,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96.7,5.0,-1.3825,1.3624333333333332,-0.265,2.67
9914,0,0,0,1,0,1,0,3,2,0,0,1,1,3,18,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.9,13.0,-1.27395,1.4513,-1.632,2.525
9915,0,0,0,1,0,1,0,2,2,0,0,1,1,3,18,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.0,13.0,-1.1988,1.3925333333333332,-1.822,2.496
9916,1,0,0,0,0,1,0,1,2,0,0,1,1,3,18,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83.7,13.0,-1.169575,0.2258,-1.952,2.306
9917,0,0,0,1,0,1,0,0,2,0,0,1,1,3,18,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.7,14.0,-1.3017833333333333,1.4799666666666669,1.032,1.125
9918,0,0,0,1,0,1,0,0,1,0,0,1,1,3,18,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.9,11.0,-1.2962166666666668,1.3452333333333333,-0.907,2.745
9919,0,0,0,1,0,1,0,0,0,0,0,1,1,3,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.1,5.0,-1.202975,1.1374,0.04,2.258
9920,0,1,0,0,0,1,0,0,1,0,0,0,1,3,17,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79.6,7.0,0.2694083333333333,-0.047966666666666664,-0.689,2.004
9921,0,0,0,1,0,1,0,0,0,0,0,0,1,3,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.8,9.0,-1.2266333333333332,1.4656333333333331,0.49,2.031
9922,0,0,0,1,0,1,0,3,2,0,0,0,0,3,16,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95.7,6.0,-1.168183333333333,1.2893333333333332,0.53,2.476
9923,1,0,0,0,0,1,0,2,2,0,0,0,0,3,16,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.1,13.0,-1.4214666666666669,0.2731,-2.237,1.719
9924,0,0,0,0,1,1,0,2,2,0,0,0,0,3,16,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.4,14.0,-0.04928333333333332,0.6601,1.195,2.279
9925,0,0,0,1,0,1,0,2,1,0,0,0,0,3,16,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.7,13.0,-1.3143083333333332,1.3796333333333333,-1.095,1.923
9926,0,1,0,0,0,1,0,1,1,0,0,0,0,3,16,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.6,11.0,0.3306416666666666,-0.5697,-2.105,3.395
9927,0,0,0,1,0,1,0,1,0,0,0,0,0,3,16,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.4,5.0,-1.560633333333333,1.276433333333333,-0.251,2.009
9928,0,1,0,0,0,1,0,0,0,0,0,0,0,3,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.7,13.0,0.6034083333333332,-0.4063,-1.124,1.568
9929,0,0,0,0,1,0,0,1,2,0,0,0,2,2,11,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.7,14.0,-0.19123333333333328,0.4981333333333332,0.026,1.323
9930,0,0,0,1,0,0,0,1,2,0,0,0,2,2,11,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.1,8.0,-1.2711666666666668,1.3538333333333332,0.247,1.774
9931,0,0,0,1,0,0,0,1,1,0,0,0,2,2,11,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.0,4.0,-1.420075,1.4842666666666668,-0.806,2.461
9932,0,0,0,1,0,0,0,0,1,0,0,0,2,2,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.8,14.0,-1.4256416666666667,1.3882333333333332,0.32,1.031
9933,0,0,0,0,1,0,0,0,0,0,0,0,2,2,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.4,5.0,-0.4653916666666666,0.7547,-0.088,2.556
9934,0,0,0,1,0,0,0,0,1,0,0,1,0,2,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.4,8.0,-1.1793166666666663,1.3438,0.13,1.854
9935,0,0,0,0,1,0,0,0,0,0,0,1,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.1,8.0,0.0203,0.6400333333333332,0.049,2.04
9936,0,0,0,1,0,1,0,3,0,0,0,0,0,2,9,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.0,11.0,-1.369975,1.2262666666666664,-0.698,3.922
9937,0,0,0,1,0,1,0,2,0,0,0,0,0,2,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.2,11.0,-1.2461166666666668,1.0714666666666663,-2.066,2.689
9938,1,0,0,0,0,1,0,1,0,0,0,0,0,2,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.1,11.0,-1.3894583333333332,0.20573333333333327,-2.379,2.785
9939,0,0,0,0,1,1,0,0,0,0,0,0,0,2,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87.4,11.0,0.15946666666666665,0.6285666666666666,-1.092,3.67
9940,0,0,0,0,1,0,0,1,0,0,0,1,2,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.0,6.0,-0.07015833333333332,0.6357333333333332,0.748,2.325
9941,0,0,0,0,1,0,0,0,0,0,0,1,2,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85.7,14.0,-0.359625,0.6715666666666666,1.478,0.748
9942,0,0,0,1,0,0,0,0,1,0,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.5,7.0,-1.461825,1.3051,-0.279,2.37
9943,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.1,13.0,-1.5731583333333332,1.2836,-0.282,1.315
9944,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.8,6.0,-1.726241666666667,1.1675,0.363,2.94
9945,1,0,0,0,0,1,0,3,2,0,0,0,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.7,11.0,-1.5258416666666668,0.5024333333333332,-1.394,3.258
9946,1,0,0,0,0,1,0,2,2,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87.0,11.0,-1.82505,0.4336333333333333,-1.184,4.046
9947,0,0,0,1,0,1,0,2,1,0,0,0,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.6,7.0,-1.62465,1.0872333333333333,-0.704,1.59
9948,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.6,7.0,-1.4632166666666668,1.0270333333333332,-0.37,1.922
9949,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.0,13.0,-1.67475,1.0327666666666664,-1.782,1.922
9950,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.3,11.0,-1.6552666666666669,1.1230666666666664,-1.386,3.49
9951,0,0,0,1,0,0,0,0,1,0,0,1,2,8,66,2,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,93.1,8.0,-1.144525,1.3051,0.01,1.819
9952,0,0,0,1,0,0,0,0,0,0,0,1,2,8,66,1,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,93.7,3.0,-1.244725,1.3538333333333332,0.339,3.168
9953,0,0,0,1,0,1,0,0,0,0,0,1,1,8,65,1,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,94.1,9.0,-1.6664,1.2492,0.284,1.867
9954,0,0,0,0,1,0,0,0,1,0,0,0,1,8,64,2,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,85.4,6.0,0.041175,0.22436666666666666,0.314,2.214
9955,0,0,0,0,1,0,0,0,0,0,0,0,1,8,64,1,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,83.9,6.0,-0.12304166666666665,0.1656,0.712,2.427
9956,0,0,0,0,1,0,0,1,1,0,0,0,0,8,63,3,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,85.6,8.0,0.007775,0.5669333333333332,0.187,1.833
9957,0,0,0,1,0,0,0,1,0,0,0,0,0,8,63,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,93.6,9.0,-1.299,1.4885666666666668,0.447,2.183
9958,0,0,0,1,0,0,0,0,0,0,0,0,0,8,63,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,93.1,14.0,-1.3560583333333331,1.4312333333333331,0.546,1.526
9959,0,0,0,1,0,0,0,0,1,0,0,0,2,7,58,2,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,94.7,5.0,-1.4326,1.1589,-0.229,2.227
9960,0,0,0,0,1,0,0,0,0,0,0,0,2,7,58,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,84.8,14.0,-0.1411333333333333,0.5841333333333332,1.014,1.853
9961,1,0,0,0,0,1,0,3,2,0,1,0,2,7,57,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,86.8,9.0,-1.545325,0.36483333333333323,0.55,1.992
9962,0,0,0,1,0,1,0,2,2,0,1,0,2,7,57,5,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,96.0,13.0,-1.061025,1.510066666666667,-1.002,2.3
9963,0,0,0,1,0,1,0,2,1,0,1,0,2,7,57,4,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,96.9,7.0,-1.329616666666667,1.4613333333333332,-0.766,2.136
9964,0,0,0,1,0,1,0,2,0,0,1,0,2,7,57,3,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,96.3,6.0,-1.177925,1.5674,0.325,2.436
9965,1,0,0,0,0,1,0,1,0,0,1,0,2,7,57,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,84.2,14.0,-1.3936333333333333,0.3892,0.003,0.782
9966,0,0,0,1,0,1,0,0,0,0,1,0,2,7,57,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,95.6,12.0,-1.2586416666666669,1.3122666666666667,1.084,3.088
9967,1,0,0,0,0,0,0,1,2,0,0,0,2,7,56,5,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,85.0,13.0,-1.2308083333333333,0.2444333333333333,-0.097,1.42
9968,0,0,0,0,1,0,0,0,2,0,0,0,2,7,56,4,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,87.3,14.0,0.18034166666666662,0.39206666666666656,2.282,0.63
